Ticket Created Date,Ticket Last Updated Date,Ticket,Ticket Company Name,Event,Price,Tags,Order Created Date,Order Completed Date,Event Month,Ticket Gender Guess,Ticket Email Digest
2015-12-09 17:44:38 UTC,2015-12-09 17:46:06 UTC,Regular Bird,,WaffleJS (January),12.00,,2015-12-09 17:43:36 UTC,2015-12-09 17:44:38 UTC,Jan,M,302
2015-12-11 15:29:34 UTC,2016-01-07 02:45:29 UTC,Regular Bird,,WaffleJS (January),12.00,,2015-12-11 15:28:30 UTC,2015-12-11 15:29:35 UTC,Jan,,248
2015-12-11 17:54:28 UTC,2016-01-07 03:12:55 UTC,Regular Bird,,WaffleJS (January),12.00,,2015-12-11 17:54:08 UTC,2015-12-11 17:54:28 UTC,Jan,F,107
2015-12-11 19:26:40 UTC,2016-01-07 02:52:23 UTC,Regular Bird,,WaffleJS (January),12.00,,2015-12-11 19:26:11 UTC,2015-12-11 19:26:40 UTC,Jan,F,109
2015-12-11 21:45:06 UTC,2016-01-07 03:00:10 UTC,Regular Bird,,WaffleJS (January),12.00,,2015-12-11 21:44:21 UTC,2015-12-11 21:45:06 UTC,Jan,F,303
2015-12-11 22:45:28 UTC,2015-12-19 01:35:45 UTC,Free,,WaffleJS (January),0.00,future,2015-12-11 22:45:27 UTC,2015-12-11 22:45:28 UTC,Jan,F,304
2015-12-12 00:33:20 UTC,2016-01-07 02:52:45 UTC,Regular Bird,,WaffleJS (January),12.00,,2015-12-12 00:32:21 UTC,2015-12-12 00:33:20 UTC,Jan,F,305
2015-12-13 00:07:03 UTC,2016-01-07 02:46:41 UTC,Free,,WaffleJS (January),0.00,speaker,2015-12-13 00:07:03 UTC,2015-12-13 00:07:03 UTC,Jan,M,53
2015-12-13 00:38:02 UTC,2016-01-07 03:07:09 UTC,Regular Bird,,WaffleJS (January),12.00,,2015-12-13 00:37:09 UTC,2015-12-13 00:38:02 UTC,Jan,,306
2015-12-13 19:34:39 UTC,2015-12-13 19:35:48 UTC,Regular Bird,,WaffleJS (January),12.00,,2015-12-13 19:33:59 UTC,2015-12-13 19:34:39 UTC,Jan,M,307
2015-12-13 20:08:59 UTC,2015-12-13 20:09:30 UTC,Regular Bird,Lever,WaffleJS (January),12.00,,2015-12-13 20:07:57 UTC,2015-12-13 20:08:59 UTC,Jan,M,272
2015-12-14 06:48:18 UTC,2016-01-07 03:06:13 UTC,Free,,WaffleJS (January),0.00,speaker,2015-12-14 06:48:18 UTC,2015-12-14 06:48:18 UTC,Jan,F,115
2015-12-14 19:59:20 UTC,2015-12-14 19:59:20 UTC,Free,,WaffleJS (February),0.00,speaker,2015-12-14 19:59:19 UTC,2015-12-14 19:59:20 UTC,Feb,M,206
2015-12-14 20:05:25 UTC,2015-12-14 20:05:25 UTC,Free,,WaffleJS (January),0.00,future,2015-12-14 20:05:25 UTC,2015-12-14 20:05:25 UTC,Jan,M,206
2015-12-16 06:25:56 UTC,2015-12-16 06:26:26 UTC,Regular Bird,,WaffleJS (January),12.00,,2015-12-16 06:25:16 UTC,2015-12-16 06:25:56 UTC,Jan,F,308
2015-12-16 19:36:13 UTC,2016-01-04 19:13:19 UTC,Regular Bird,,WaffleJS (January),12.00,,2015-12-16 19:33:03 UTC,2015-12-16 19:36:13 UTC,Jan,M,309
2015-12-17 18:26:18 UTC,2015-12-17 18:26:33 UTC,Regular Bird,,WaffleJS (January),12.00,,2015-12-17 18:25:56 UTC,2015-12-17 18:26:18 UTC,Jan,M,81
2015-12-17 22:55:26 UTC,2016-01-07 02:57:06 UTC,Regular Bird,,WaffleJS (January),12.00,,2015-12-17 22:53:44 UTC,2015-12-17 22:55:26 UTC,Jan,F,230
2015-12-18 07:56:25 UTC,2016-01-07 03:05:11 UTC,Regular Bird,,WaffleJS (January),12.00,,2015-12-18 07:55:31 UTC,2015-12-18 07:56:25 UTC,Jan,M,310
2015-12-20 18:25:13 UTC,2015-12-20 18:25:35 UTC,Regular Bird,Nuna,WaffleJS (January),12.00,,2015-12-20 18:24:54 UTC,2015-12-20 18:25:13 UTC,Jan,F,311
2015-12-20 19:22:23 UTC,2016-01-07 03:00:56 UTC,Free,,WaffleJS (January),0.00,performer,2015-12-20 19:22:23 UTC,2015-12-20 19:22:23 UTC,Jan,M,312
2015-12-21 03:47:08 UTC,2016-01-07 03:30:27 UTC,Regular Bird,Brigade,WaffleJS (January),12.00,,2015-12-21 03:45:23 UTC,2015-12-21 03:47:08 UTC,Jan,,171
2015-12-23 00:57:28 UTC,2016-01-07 03:13:22 UTC,Regular Bird,,WaffleJS (January),12.00,,2015-12-23 00:56:27 UTC,2015-12-23 00:57:28 UTC,Jan,M,313
2015-12-23 01:07:53 UTC,2016-01-07 03:12:02 UTC,Regular Bird,Earnest,WaffleJS (January),12.00,,2015-12-23 01:05:16 UTC,2015-12-23 01:07:53 UTC,Jan,F,108
2015-12-24 03:16:24 UTC,2016-01-07 03:51:39 UTC,Free,,WaffleJS (January),0.00,speaker,2015-12-24 03:16:24 UTC,2015-12-24 03:16:24 UTC,Jan,F,314
2015-12-24 18:48:22 UTC,2016-01-07 02:57:43 UTC,Regular Bird,,WaffleJS (January),12.00,,2015-12-24 18:47:52 UTC,2015-12-24 18:48:22 UTC,Jan,M,147
2015-12-27 20:42:06 UTC,2015-12-27 20:42:33 UTC,Regular Bird,,WaffleJS (January),12.00,,2015-12-27 20:41:12 UTC,2015-12-27 20:42:06 UTC,Jan,M,315
2015-12-28 03:35:21 UTC,2016-01-07 03:33:40 UTC,Regular Bird,,WaffleJS (January),12.00,,2015-12-28 03:34:01 UTC,2015-12-28 03:35:21 UTC,Jan,F,316
2015-12-28 03:40:04 UTC,2016-01-07 03:00:30 UTC,Regular Bird,,WaffleJS (January),12.00,,2015-12-28 03:39:02 UTC,2015-12-28 03:40:04 UTC,Jan,F,249
2015-12-28 23:16:21 UTC,2016-01-07 03:16:52 UTC,Regular Bird,,WaffleJS (January),12.00,,2015-12-28 23:15:27 UTC,2015-12-28 23:16:21 UTC,Jan,,196
2015-12-28 23:17:33 UTC,2016-01-07 03:16:57 UTC,Regular Bird,,WaffleJS (January),12.00,,2015-12-28 23:16:55 UTC,2015-12-28 23:17:33 UTC,Jan,,317
2015-12-29 18:29:54 UTC,2016-01-07 03:04:07 UTC,Regular Bird,,WaffleJS (January),12.00,,2015-12-29 18:29:24 UTC,2015-12-29 18:29:54 UTC,Jan,F,318
2015-12-30 01:46:39 UTC,2016-01-07 02:56:23 UTC,Student Sponsor,,WaffleJS (January),24.00,,2015-12-30 01:46:11 UTC,2015-12-30 01:46:39 UTC,Jan,M,6
2015-12-30 19:30:44 UTC,2016-01-07 03:13:11 UTC,Regular Bird,,WaffleJS (January),12.00,,2015-12-30 19:29:58 UTC,2015-12-30 19:30:44 UTC,Jan,F,257
2015-12-30 19:57:47 UTC,2015-12-30 19:58:01 UTC,Regular Bird,,WaffleJS (January),12.00,,2015-12-30 19:56:24 UTC,2015-12-30 19:57:47 UTC,Jan,M,133
2015-12-30 20:14:53 UTC,2016-01-07 03:14:42 UTC,Regular Bird,,WaffleJS (January),12.00,,2015-12-30 20:13:28 UTC,2015-12-30 20:14:53 UTC,Jan,M,319
2015-12-30 21:28:03 UTC,2016-01-07 02:37:19 UTC,Regular Bird,,WaffleJS (January),12.00,,2015-12-30 21:27:32 UTC,2015-12-30 21:28:03 UTC,Jan,,28
2015-12-30 23:04:02 UTC,2015-12-30 23:04:18 UTC,Regular Bird,,WaffleJS (January),12.00,,2015-12-30 23:03:20 UTC,2015-12-30 23:04:02 UTC,Jan,M,29
2016-01-02 06:18:34 UTC,2016-01-07 02:56:51 UTC,Regular Bird,Rdio/Pandora,WaffleJS (January),12.00,,2016-01-02 06:18:12 UTC,2016-01-02 06:18:34 UTC,Jan,F,320
2016-01-02 12:31:42 UTC,2016-01-07 03:12:44 UTC,Regular Bird,,WaffleJS (January),12.00,,2016-01-02 12:31:25 UTC,2016-01-02 12:31:43 UTC,Jan,M,321
2016-01-02 17:48:01 UTC,2016-01-02 17:49:04 UTC,Student (Sponsored),UC Berkeley,WaffleJS (January),0.00,,2016-01-02 17:47:26 UTC,2016-01-02 17:48:01 UTC,Jan,M,322
2016-01-03 00:52:11 UTC,2016-01-07 03:09:47 UTC,Regular Bird,,WaffleJS (January),12.00,,2016-01-03 00:51:28 UTC,2016-01-03 00:52:11 UTC,Jan,M,323
2016-01-03 18:03:04 UTC,2016-01-07 03:18:47 UTC,Student Sponsor,Facebook,WaffleJS (January),24.00,,2016-01-03 18:00:57 UTC,2016-01-03 18:03:04 UTC,Jan,M,324
2016-01-03 21:59:42 UTC,2016-01-07 03:27:29 UTC,Regular Bird,,WaffleJS (January),12.00,,2016-01-03 21:59:19 UTC,2016-01-03 21:59:42 UTC,Jan,,325
2016-01-03 22:11:38 UTC,2016-01-07 03:22:43 UTC,Regular Bird,Amplitude,WaffleJS (January),12.00,,2016-01-03 22:11:07 UTC,2016-01-03 22:11:38 UTC,Jan,M,326
2016-01-04 00:04:25 UTC,2016-01-07 02:35:19 UTC,Student Sponsor,,WaffleJS (January),24.00,,2016-01-04 00:03:43 UTC,2016-01-04 00:04:25 UTC,Jan,,327
2016-01-04 00:31:56 UTC,2016-01-04 00:32:23 UTC,Regular Bird,,WaffleJS (January),12.00,,2016-01-04 00:31:31 UTC,2016-01-04 00:31:56 UTC,Jan,M,191
2016-01-04 00:59:15 UTC,2016-01-07 02:36:59 UTC,Regular Bird,,WaffleJS (January),12.00,,2016-01-04 00:58:30 UTC,2016-01-04 00:59:15 UTC,Jan,M,328
2016-01-04 01:05:06 UTC,2016-01-04 01:08:07 UTC,Student (Sponsored),Segment,WaffleJS (January),0.00,,2016-01-04 01:05:01 UTC,2016-01-04 01:05:06 UTC,Jan,M,329
2016-01-04 01:19:52 UTC,2016-01-04 01:20:12 UTC,Regular Bird,,WaffleJS (January),12.00,,2016-01-04 01:18:48 UTC,2016-01-04 01:19:52 UTC,Jan,M,330
2016-01-04 01:58:27 UTC,2016-01-04 01:58:48 UTC,Student (Sponsored),,WaffleJS (January),0.00,,2016-01-04 01:58:23 UTC,2016-01-04 01:58:27 UTC,Jan,M,331
2016-01-04 02:42:59 UTC,2016-01-04 02:43:16 UTC,Regular Bird,,WaffleJS (January),12.00,,2016-01-04 02:38:49 UTC,2016-01-04 02:42:59 UTC,Jan,,332
2016-01-04 03:11:52 UTC,2016-01-07 02:47:25 UTC,Regular Bird,,WaffleJS (January),12.00,,2016-01-04 03:11:18 UTC,2016-01-04 03:11:52 UTC,Jan,,333
2016-01-04 04:19:50 UTC,2016-01-07 03:25:45 UTC,Student Sponsor,,WaffleJS (January),24.00,,2016-01-04 04:18:22 UTC,2016-01-04 04:19:50 UTC,Jan,F,101
2016-01-04 06:10:36 UTC,2016-01-04 06:10:45 UTC,Student Sponsor,,WaffleJS (January),24.00,,2016-01-04 06:10:15 UTC,2016-01-04 06:10:36 UTC,Jan,M,128
2016-01-04 08:46:01 UTC,2016-01-07 04:00:24 UTC,Regular Bird,,WaffleJS (January),12.00,,2016-01-04 08:43:08 UTC,2016-01-04 08:46:01 UTC,Jan,M,334
2016-01-04 16:45:50 UTC,2016-01-07 02:20:24 UTC,Regular Bird,,WaffleJS (January),12.00,,2016-01-04 16:45:01 UTC,2016-01-04 16:45:50 UTC,Jan,M,335
2016-01-04 18:33:57 UTC,2016-01-07 02:53:11 UTC,Regular Bird,Grammarly,WaffleJS (January),12.00,,2016-01-04 18:32:52 UTC,2016-01-04 18:33:57 UTC,Jan,,337
2016-01-04 18:33:57 UTC,2016-01-07 02:54:08 UTC,Regular Bird,Grammarly,WaffleJS (January),12.00,,2016-01-04 18:32:52 UTC,2016-01-04 18:33:57 UTC,Jan,,336
2016-01-04 18:45:26 UTC,2016-01-07 03:34:11 UTC,Regular Bird,,WaffleJS (January),0.00,cc,2016-01-04 18:45:26 UTC,2016-01-04 18:45:26 UTC,Jan,F,338
2016-01-04 19:13:00 UTC,2016-01-07 02:50:33 UTC,Student Sponsor,,WaffleJS (January),24.00,,2016-01-04 19:12:15 UTC,2016-01-04 19:13:00 UTC,Jan,M,339
2016-01-04 19:40:02 UTC,2016-01-07 03:07:31 UTC,Regular Bird,,WaffleJS (January),10.80,,2016-01-04 19:39:03 UTC,2016-01-04 19:40:02 UTC,Jan,M,216
2016-01-04 21:33:38 UTC,2016-01-07 03:23:03 UTC,Regular Bird,Amplitude,WaffleJS (January),12.00,,2016-01-04 21:32:31 UTC,2016-01-04 21:33:38 UTC,Jan,F,340
2016-01-04 21:38:57 UTC,2016-01-07 02:43:43 UTC,Free,New Relic,WaffleJS (January),0.00,sponsor,2016-01-04 21:38:57 UTC,2016-01-04 21:38:57 UTC,Jan,M,156
2016-01-04 21:39:19 UTC,2016-01-07 03:11:56 UTC,Free,New Relic,WaffleJS (January),0.00,sponsor,2016-01-04 21:39:19 UTC,2016-01-04 21:39:19 UTC,Jan,M,341
2016-01-04 21:59:00 UTC,2016-01-07 02:54:56 UTC,Free,,WaffleJS (January),0.00,sponsor,2016-01-04 21:59:00 UTC,2016-01-04 21:59:00 UTC,Jan,M,342
2016-01-04 22:17:14 UTC,2016-01-07 02:19:52 UTC,Regular Bird,,WaffleJS (January),12.00,,2016-01-04 22:16:28 UTC,2016-01-04 22:17:14 UTC,Jan,M,343
2016-01-04 23:37:44 UTC,2016-01-07 02:49:57 UTC,Student (Sponsored),,WaffleJS (January),0.00,,2016-01-04 23:37:28 UTC,2016-01-04 23:37:44 UTC,Jan,F,344
2016-01-05 00:11:40 UTC,2016-01-05 00:11:56 UTC,Regular Bird,,WaffleJS (January),12.00,,2016-01-05 00:10:52 UTC,2016-01-05 00:11:40 UTC,Jan,M,8
2016-01-05 00:46:42 UTC,2016-01-05 00:47:10 UTC,Student Sponsor,Cloud City Development,WaffleJS (January),24.00,,2016-01-05 00:46:05 UTC,2016-01-05 00:46:42 UTC,Jan,F,345
2016-01-05 00:57:34 UTC,2016-01-07 02:59:44 UTC,Regular Bird,,WaffleJS (January),12.00,,2016-01-05 00:57:13 UTC,2016-01-05 00:57:34 UTC,Jan,M,231
2016-01-05 00:57:34 UTC,2016-01-07 03:05:00 UTC,Regular Bird,,WaffleJS (January),12.00,,2016-01-05 00:57:13 UTC,2016-01-05 00:57:34 UTC,Jan,F,346
2016-01-05 00:57:42 UTC,2016-01-07 03:06:03 UTC,Regular Bird,Code For America,WaffleJS (January),10.80,,2016-01-05 00:57:15 UTC,2016-01-05 00:57:42 UTC,Jan,M,89
2016-01-05 01:12:43 UTC,2016-01-07 02:46:32 UTC,Regular Bird,,WaffleJS (January),12.00,,2016-01-05 01:10:47 UTC,2016-01-05 01:12:43 UTC,Jan,M,55
2016-01-05 01:21:33 UTC,2016-01-07 03:03:26 UTC,Regular Bird,,WaffleJS (January),12.00,,2016-01-05 01:20:24 UTC,2016-01-05 01:21:33 UTC,Jan,F,347
2016-01-05 01:21:33 UTC,2016-01-07 03:03:36 UTC,Regular Bird,,WaffleJS (January),12.00,,2016-01-05 01:20:24 UTC,2016-01-05 01:21:33 UTC,Jan,,348
2016-01-05 01:55:19 UTC,2016-01-05 01:55:31 UTC,Regular Bird,,WaffleJS (January),12.00,,2016-01-05 01:52:45 UTC,2016-01-05 01:55:19 UTC,Jan,F,271
2016-01-05 06:08:31 UTC,2016-01-07 02:59:24 UTC,Regular Bird,,WaffleJS (January),10.80,,2016-01-05 06:07:16 UTC,2016-01-05 06:08:31 UTC,Jan,F,349
2016-01-05 19:03:38 UTC,2016-01-07 03:04:55 UTC,Regular Bird,,WaffleJS (January),12.00,,2016-01-05 19:03:13 UTC,2016-01-05 19:03:38 UTC,Jan,M,141
2016-01-05 19:41:24 UTC,2016-01-07 02:59:33 UTC,Regular Bird,,WaffleJS (January),10.80,,2016-01-05 19:41:06 UTC,2016-01-05 19:41:24 UTC,Jan,M,350
2016-01-05 20:55:14 UTC,2016-01-07 02:57:32 UTC,Regular Bird,,WaffleJS (January),12.00,,2016-01-05 20:54:45 UTC,2016-01-05 20:55:14 UTC,Jan,M,163
2016-01-05 21:14:46 UTC,2016-01-07 03:09:23 UTC,Regular Bird,,WaffleJS (January),12.00,,2016-01-05 21:14:12 UTC,2016-01-05 21:14:46 UTC,Jan,M,210
2016-01-05 22:07:40 UTC,2016-01-07 02:45:21 UTC,Regular Bird,Galvanize,WaffleJS (January),10.80,,2016-01-05 22:07:10 UTC,2016-01-05 22:07:40 UTC,Jan,M,289
2016-01-06 00:07:05 UTC,2016-01-07 03:31:08 UTC,Regular Bird,Netflix,WaffleJS (January),10.80,,2016-01-06 00:06:15 UTC,2016-01-06 00:07:06 UTC,Jan,M,351
2016-01-06 03:01:12 UTC,2016-01-07 02:53:52 UTC,Student (Sponsored),,WaffleJS (January),0.00,,2016-01-06 03:01:03 UTC,2016-01-06 03:01:12 UTC,Jan,F,352
2016-01-06 04:24:15 UTC,2016-01-07 03:27:40 UTC,Regular Bird,,WaffleJS (January),12.00,,2016-01-06 04:22:56 UTC,2016-01-06 04:24:15 UTC,Jan,M,209
2016-01-06 04:29:32 UTC,2016-01-07 03:07:25 UTC,Regular Bird,,WaffleJS (January),12.00,,2016-01-06 04:28:54 UTC,2016-01-06 04:29:32 UTC,Jan,M,353
2016-01-06 05:19:04 UTC,2016-01-07 02:40:30 UTC,Regular Bird,,WaffleJS (January),12.00,,2016-01-06 05:18:23 UTC,2016-01-06 05:19:04 UTC,Jan,F,354
2016-01-06 05:37:50 UTC,2016-01-07 02:52:55 UTC,Regular Bird,,WaffleJS (January),12.00,,2016-01-06 05:36:36 UTC,2016-01-06 05:37:50 UTC,Jan,M,355
2016-01-06 06:23:56 UTC,2016-01-07 02:54:19 UTC,Regular Bird,Nuna,WaffleJS (January),12.00,,2016-01-06 06:22:30 UTC,2016-01-06 06:23:56 UTC,Jan,M,356
2016-01-06 06:34:12 UTC,2016-01-07 02:54:03 UTC,Student (Sponsored),,WaffleJS (January),0.00,,2016-01-06 06:33:43 UTC,2016-01-06 06:34:12 UTC,Jan,F,357
2016-01-06 07:06:49 UTC,2016-01-07 04:32:32 UTC,Student (Sponsored),,WaffleJS (January),0.00,,2016-01-06 07:06:14 UTC,2016-01-06 07:06:49 UTC,Jan,F,158
2016-01-06 08:31:28 UTC,2016-01-07 03:33:30 UTC,Student (Sponsored),,WaffleJS (January),0.00,,2016-01-06 08:31:03 UTC,2016-01-06 08:31:28 UTC,Jan,M,358
2016-01-06 17:15:35 UTC,2016-01-07 02:20:35 UTC,Regular Bird,,WaffleJS (January),12.00,,2016-01-06 17:14:50 UTC,2016-01-06 17:15:35 UTC,Jan,M,335
2016-01-06 18:06:22 UTC,2016-01-06 18:06:22 UTC,Free,,WaffleJS (January),0.00,photos,2016-01-06 18:06:22 UTC,2016-01-06 18:06:22 UTC,Jan,F,214
2016-01-06 18:50:04 UTC,2016-01-06 18:50:35 UTC,Regular Bird,,WaffleJS (January),12.00,,2016-01-06 18:49:09 UTC,2016-01-06 18:50:04 UTC,Jan,M,359
2016-01-06 18:59:33 UTC,2016-01-07 02:20:08 UTC,Regular Bird,,WaffleJS (January),12.00,,2016-01-06 18:58:50 UTC,2016-01-06 18:59:33 UTC,Jan,,360
2016-01-06 19:10:37 UTC,2016-01-07 03:24:04 UTC,Regular Bird,,WaffleJS (January),12.00,,2016-01-06 19:09:58 UTC,2016-01-06 19:10:37 UTC,Jan,M,90
2016-01-06 19:19:17 UTC,2016-01-07 02:54:35 UTC,Regular Bird,,WaffleJS (January),12.00,,2016-01-06 19:18:20 UTC,2016-01-06 19:19:17 UTC,Jan,M,149
2016-01-06 20:47:53 UTC,2016-01-07 03:12:29 UTC,Regular Bird,,WaffleJS (January),12.00,,2016-01-06 20:46:08 UTC,2016-01-06 20:47:53 UTC,Jan,M,253
2016-01-06 22:09:14 UTC,2016-01-07 02:47:06 UTC,Regular Bird,,WaffleJS (January),12.00,,2016-01-06 22:08:21 UTC,2016-01-06 22:09:14 UTC,Jan,M,299
2016-01-06 22:20:06 UTC,2016-01-06 22:20:25 UTC,Regular Bird,,WaffleJS (January),10.80,,2016-01-06 22:18:31 UTC,2016-01-06 22:20:06 UTC,Jan,F,295
2016-01-06 23:26:54 UTC,2016-01-07 02:59:59 UTC,Regular Bird,,WaffleJS (January),12.00,,2016-01-06 23:26:26 UTC,2016-01-06 23:26:54 UTC,Jan,M,361
2016-01-06 23:50:37 UTC,2016-01-06 23:51:04 UTC,Regular Bird,,WaffleJS (January),12.00,,2016-01-06 23:50:17 UTC,2016-01-06 23:50:37 UTC,Jan,M,362
2016-01-06 23:58:13 UTC,2016-01-07 04:32:26 UTC,Student (Sponsored),,WaffleJS (January),0.00,,2016-01-06 23:57:58 UTC,2016-01-06 23:58:13 UTC,Jan,F,363
2016-01-07 00:03:46 UTC,2016-01-07 02:51:20 UTC,Regular Bird,,WaffleJS (January),12.00,,2016-01-07 00:02:04 UTC,2016-01-07 00:03:46 UTC,Jan,F,142
2016-01-07 00:26:56 UTC,2016-01-07 03:12:18 UTC,Regular Bird,,WaffleJS (January),12.00,,2016-01-07 00:26:15 UTC,2016-01-07 00:26:56 UTC,Jan,,364
2016-01-07 00:44:57 UTC,2016-01-07 03:17:33 UTC,Regular Bird,,WaffleJS (January),12.00,,2016-01-07 00:44:12 UTC,2016-01-07 00:44:57 UTC,Jan,M,365
2016-01-07 00:51:15 UTC,2016-01-07 03:06:24 UTC,Regular Bird,,WaffleJS (January),10.80,,2016-01-07 00:50:36 UTC,2016-01-07 00:51:15 UTC,Jan,M,176
2016-01-07 01:56:51 UTC,2016-01-07 01:57:22 UTC,Regular Bird,,WaffleJS (January),12.00,,2016-01-07 01:56:12 UTC,2016-01-07 01:56:51 UTC,Jan,M,366
2016-01-07 01:56:51 UTC,2016-01-07 01:57:45 UTC,Regular Bird,,WaffleJS (January),12.00,,2016-01-07 01:56:12 UTC,2016-01-07 01:56:51 UTC,Jan,M,367
2016-01-07 02:21:09 UTC,2016-01-07 02:21:27 UTC,Regular Bird,,WaffleJS (January),12.00,,2016-01-07 02:20:42 UTC,2016-01-07 02:21:09 UTC,Jan,M,368
2016-01-07 02:31:20 UTC,2016-01-07 02:31:59 UTC,Student (Sponsored),,WaffleJS (January),0.00,,2016-01-07 02:31:06 UTC,2016-01-07 02:31:20 UTC,Jan,M,369
2016-01-07 02:43:47 UTC,2016-01-07 02:44:09 UTC,Regular Bird,,WaffleJS (January),12.00,,2016-01-07 02:43:15 UTC,2016-01-07 02:43:47 UTC,Jan,F,370
2016-01-07 02:58:14 UTC,2016-01-07 02:58:31 UTC,Regular Bird,Capital one,WaffleJS (January),12.00,,2016-01-07 02:55:56 UTC,2016-01-07 02:58:14 UTC,Jan,M,371
2016-01-07 03:00:53 UTC,2016-01-07 03:01:58 UTC,Regular Bird,,WaffleJS (January),12.00,,2016-01-07 03:00:20 UTC,2016-01-07 03:00:53 UTC,Jan,,415
2016-01-07 19:41:53 UTC,2016-01-07 19:41:54 UTC,Free,,WaffleJS (February),0.00,speaker,2016-01-07 19:41:53 UTC,2016-01-07 19:41:54 UTC,Feb,M,207
2016-01-07 19:42:44 UTC,2016-01-07 19:42:44 UTC,Free,,WaffleJS (February),0.00,performer,2016-01-07 19:42:44 UTC,2016-01-07 19:42:44 UTC,Feb,F,208
2016-01-07 20:08:13 UTC,2016-01-07 20:08:30 UTC,Early Bird,,WaffleJS (February),10.00,,2016-01-07 20:07:41 UTC,2016-01-07 20:08:13 UTC,Feb,M,209
2016-01-07 20:18:38 UTC,2016-01-07 20:18:58 UTC,Early Bird,,WaffleJS (February),10.00,,2016-01-07 20:18:05 UTC,2016-01-07 20:18:38 UTC,Feb,M,210
2016-01-07 20:18:48 UTC,2016-01-07 20:19:25 UTC,Early Bird,,WaffleJS (February),10.00,,2016-01-07 20:18:20 UTC,2016-01-07 20:18:48 UTC,Feb,M,141
2016-01-07 20:56:19 UTC,2016-01-07 20:56:34 UTC,Student Sponsor,,WaffleJS (February),24.00,,2016-01-07 20:55:51 UTC,2016-01-07 20:56:19 UTC,Feb,M,211
2016-01-07 21:11:47 UTC,2016-01-07 21:12:27 UTC,Early Bird,jm3,WaffleJS (February),10.00,,2016-01-07 21:09:39 UTC,2016-01-07 21:11:47 UTC,Feb,M,212
2016-01-07 21:19:44 UTC,2016-01-07 21:20:14 UTC,Early Bird,,WaffleJS (February),10.00,,2016-01-07 21:18:36 UTC,2016-01-07 21:19:44 UTC,Feb,M,213
2016-01-07 21:25:44 UTC,2016-01-07 21:26:12 UTC,Early Bird,,WaffleJS (February),10.00,,2016-01-07 21:25:17 UTC,2016-01-07 21:25:44 UTC,Feb,M,82
2016-01-07 22:04:44 UTC,2016-01-07 22:04:44 UTC,Free,,WaffleJS (February),0.00,photographer,2016-01-07 22:04:44 UTC,2016-01-07 22:04:44 UTC,Feb,F,214
2016-01-07 22:05:47 UTC,2016-01-07 22:05:47 UTC,Free,,WaffleJS (February),0.00,future,2016-01-07 22:05:46 UTC,2016-01-07 22:05:47 UTC,Feb,,215
2016-01-07 22:06:46 UTC,2016-01-07 22:07:14 UTC,Student Sponsor,,WaffleJS (February),24.00,,2016-01-07 22:06:24 UTC,2016-01-07 22:06:46 UTC,Feb,M,6
2016-01-07 22:27:19 UTC,2016-01-07 22:27:31 UTC,Early Bird,,WaffleJS (February),10.00,,2016-01-07 22:26:57 UTC,2016-01-07 22:27:19 UTC,Feb,M,216
2016-01-07 23:17:45 UTC,2016-01-07 23:18:14 UTC,Early Bird,,WaffleJS (February),10.00,,2016-01-07 23:17:00 UTC,2016-01-07 23:17:45 UTC,Feb,M,106
2016-01-07 23:47:22 UTC,2016-01-07 23:47:38 UTC,Early Bird,,WaffleJS (February),10.00,,2016-01-07 23:46:55 UTC,2016-01-07 23:47:22 UTC,Feb,M,217
2016-01-08 00:30:05 UTC,2016-01-08 00:30:25 UTC,Early Bird,,WaffleJS (February),10.00,,2016-01-08 00:29:33 UTC,2016-01-08 00:30:05 UTC,Feb,M,218
2016-01-08 01:00:52 UTC,2016-01-08 01:03:17 UTC,Regular Bird,,WaffleJS (February),12.00,,2016-01-08 01:00:32 UTC,2016-01-08 01:00:52 UTC,Feb,F,219
2016-01-08 19:05:53 UTC,2016-01-22 19:50:52 UTC,Regular Bird,Earnest,WaffleJS (February),12.00,,2016-01-08 19:05:14 UTC,2016-01-08 19:05:53 UTC,Feb,F,220
2016-01-08 21:57:15 UTC,2016-01-08 21:57:37 UTC,Regular Bird,,WaffleJS (February),10.80,,2016-01-08 21:56:11 UTC,2016-01-08 21:57:15 UTC,Feb,M,65
2016-01-08 21:57:15 UTC,2016-01-08 21:58:33 UTC,Regular Bird,,WaffleJS (February),10.80,,2016-01-08 21:56:11 UTC,2016-01-08 21:57:15 UTC,Feb,M,221
2016-01-09 01:29:32 UTC,2016-01-09 01:29:52 UTC,Regular Bird,,WaffleJS (February),12.00,,2016-01-09 01:28:37 UTC,2016-01-09 01:29:32 UTC,Feb,,222
2016-01-09 01:43:45 UTC,2016-01-09 01:44:00 UTC,Regular Bird,,WaffleJS (February),12.00,,2016-01-09 01:42:54 UTC,2016-01-09 01:43:45 UTC,Feb,,223
2016-01-09 03:56:54 UTC,2016-01-09 03:57:13 UTC,Regular Bird,,WaffleJS (February),12.00,,2016-01-09 03:56:05 UTC,2016-01-09 03:56:54 UTC,Feb,F,174
2016-01-09 05:25:04 UTC,2016-01-09 05:25:24 UTC,Regular Bird,,WaffleJS (February),12.00,,2016-01-09 05:23:56 UTC,2016-01-09 05:25:04 UTC,Feb,M,77
2016-01-09 17:48:01 UTC,2016-01-09 17:48:25 UTC,Regular Bird,,WaffleJS (February),12.00,,2016-01-09 17:46:20 UTC,2016-01-09 17:48:01 UTC,Feb,M,224
